	Genes	Counts	log2_value
71	AT1G01690	14	3.807354922057604
72	AT1G01695	1	0.0
73	AT1G01700	65	6.022367813028454
74	AT1G01710	1141	10.156083076288681
75	AT1G01715	33	5.044394119358453
76	AT1G01720	573	9.162391328756906
77	AT1G01725	283	8.144658242831882
78	AT1G01730	971	9.923327485419192
79	AT1G01740	146	7.189824558880018
80	AT1G01750	27	4.754887502163468
81	AT1G01760	86	6.426264754702098
82	AT1G01770	2081	11.023061249735335
83	AT1G01780	655	9.355351096424812
84	AT1G01790	2547	11.314583244274194
85	AT1G01800	1324	10.370687406807217
86	AT1G01810	5	2.321928094887362
87	AT1G01820	3566	11.800090987624994
88	AT1G01830	413	8.689997971419446
89	AT1G01840	3	1.584962500721156
90	AT1G01860	383	8.581200581924957
91	AT1G01880	28	4.807354922057604
92	AT1G01900	8	3.0
93	AT1G01910	615	9.264442600226602
94	AT1G01920	397	8.632995197142957
95	AT1G01930	415	8.696967526234287
96	AT1G01940	196	7.614709844115208
97	AT1G01950	497	8.957102041562287
98	AT1G01960	2703	11.400345796534694
99	AT1G01970	308	8.266786540694902
100	AT1G01980	1	0.0
101	AT1G01990	681	9.411510988012072
102	AT1G02000	232	7.857980995127572
103	AT1G02010	358	8.483815777264256
104	AT1G02020	665	9.377210530388552
105	AT1G02030	1	0.0
106	AT1G02040	2	1.0
107	AT1G02050	491	8.939579214314692
108	AT1G02060	587	9.197216693110052
109	AT1G02065	1	0.0
110	AT1G02067	1	0.0
111	AT1G02070	7	2.807354922057604
112	AT1G02080	3565	11.79968636133125
113	AT1G02090	332	8.375039431346925
114	AT1G02100	1553	10.600842114387302
115	AT1G02110	699	9.449148645375436
116	AT1G02120	3508	11.776433032444732
117	AT1G02130	543	9.084808387804362
118	AT1G02140	1072	10.066089190457772
119	AT1G02145	616	9.266786540694902
120	AT1G02150	3325	11.699138625275914
121	AT1G02160	259	8.016808287686555
122	AT1G02170	938	9.873444112515376
123	AT1G02180	4	2.0
124	AT1G02190	1	0.0
125	AT1G02205	2	1.0
126	AT1G02210	1	0.0
127	AT1G02220	13	3.700439718141092
128	AT1G02230	6	2.584962500721156
129	AT1G02250	1	0.0
130	AT1G02260	698	9.447083226209653
131	AT1G02270	334	8.383704292474052
132	AT1G02280	2138	11.06204613772049
133	AT1G02290	150	7.22881869049588
134	AT1G02300	1027	10.004220466318195
135	AT1G02305	5631	12.45917543555203
136	AT1G02310	2	1.0
137	AT1G02320	1	0.0
138	AT1G02330	427	8.73809225962049
139	AT1G02335	21	4.392317422778761
140	AT1G02340	247	7.948367231584678
141	AT1G02350	121	6.918863237274595
142	AT1G02360	126	6.977279923499917
143	AT1G02370	140	7.129283016944966
144	AT1G02380	22	4.459431618637297
145	AT1G02390	5	2.321928094887362
146	AT1G02400	170	7.409390936137702
147	AT1G02405	6	2.584962500721156
148	AT1G02410	198	7.6293566200796095
149	AT1G02420	75	6.22881869049588
150	AT1G02430	23	4.523561956057013
151	AT1G02440	3	1.584962500721156
152	AT1G02450	3	1.584962500721156
153	AT1G02460	23	4.523561956057013
154	AT1G02470	183	7.515699838284043
155	AT1G02475	1130	10.14210705730255
156	AT1G02490	1	0.0
157	AT1G02500	6737	12.71789058398728
158	AT1G02510	1	0.0
159	AT1G02520	18	4.169925001442312
160	AT1G02530	1	0.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	4871	12.250002267840449
164	AT1G02570	1	0.0
165	AT1G02575	1	0.0
166	AT1G02580	2	1.0
167	AT1G02590	1	0.0
168	AT1G02610	454	8.826548487290914
169	AT1G02620	126	6.977279923499917
170	AT1G02630	1	0.0
171	AT1G02640	327	8.353146825498083
172	AT1G02650	26	4.700439718141092
173	AT1G02660	1229	10.263269200372662
174	AT1G02670	24	4.584962500721156
175	AT1G02680	375	8.550746785383243
176	AT1G02690	91	6.507794640198696
177	AT1G02700	22	4.459431618637297
178	AT1G02705	1	0.0
179	AT1G02710	1	0.0
180	AT1G02720	22	4.459431618637297
181	AT1G02730	2	1.0
182	AT1G02740	224	7.807354922057604
183	AT1G02750	386	8.59245703726808
184	AT1G02770	2	1.0
185	AT1G02780	4801	12.229119220658594
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	1	0.0
190	AT1G02816	189	7.562242424221073
191	AT1G02820	6	2.584962500721156
192	AT1G02830	1	0.0
193	AT1G02840	4801	12.229119220658594
194	AT1G02850	1560	10.60733031374961
195	AT1G02860	492	8.94251450533924
196	AT1G02870	401	8.64745842645492
197	AT1G02880	199	7.636624620543649
198	AT1G02890	4036	11.978710459106358
199	AT1G02900	36	5.169925001442312
200	AT1G02910	981	9.938109326219239
201	AT1G02920	3193	11.640696837570093
202	AT1G02930	3792	11.888743248898258
203	AT1G02940	3	1.584962500721156
204	AT1G02950	24	4.584962500721156
205	AT1G02960	909	9.828136484194108
206	AT1G02965	1	0.0
207	AT1G02970	1	0.0
208	AT1G02980	1	0.0
209	AT1G02990	443	8.791162888555018
210	AT1G03000	782	9.611024797307353
211	AT1G03010	121	6.918863237274595
212	AT1G03020	1	0.0
213	AT1G03030	294	8.199672344836364
214	AT1G03040	927	9.85642552862553
215	AT1G03050	1	0.0
216	AT1G03055	2	1.0
217	AT1G03060	2468	11.269126679149418
218	AT1G03070	3	1.584962500721156
219	AT1G03080	3764	11.878050912728536
220	AT1G03090	32019	14.966640630640054
221	AT1G03100	82	6.357552004618084
222	AT1G03103	1	0.0
223	AT1G03106	1	0.0
224	AT1G03110	49	5.614709844115208
225	AT1G03120	2	1.0
226	AT1G03130	2512	11.294620748891628
227	AT1G03140	2996	11.54882190845875
228	AT1G03150	708	9.467605550082997
229	AT1G03160	1568	10.614709844115207
230	AT1G03165	10	3.321928094887362
231	AT1G03170	26	4.700439718141092
232	AT1G03180	5	2.321928094887362
233	AT1G03190	286	8.159871336778389
234	AT1G03200	242	7.918863237274595
235	AT1G03210	1230	10.264442600226602
236	AT1G03220	432	8.754887502163468
237	AT1G03230	102	6.672425341971495
238	AT1G03240	1	0.0
239	AT1G03250	335	8.388017285345136
240	AT1G03260	157	7.294620748891627
241	AT1G03270	37	5.20945336562895
242	AT1G03280	762	9.573647187493322
243	AT1G03290	2041	10.995060467032719
244	AT1G03300	88	6.459431618637297
245	AT1G03310	120	6.906890595608519
246	AT1G03320	6	2.584962500721156
247	AT1G03325	1	0.0
248	AT1G03330	343	8.422064766172813
249	AT1G03340	9	3.169925001442312
250	AT1G03350	904	9.820178962415188
251	AT1G03360	99	6.6293566200796095
252	AT1G03365	638	9.31741261376487
253	AT1G03370	1137	10.151016538892248
254	AT1G03380	2318	11.178664851006472
255	AT1G03390	2	1.0
256	AT1G03395	1	0.0
257	AT1G03400	1610	10.65284497300198
258	AT1G03410	222	7.794415866350106
259	AT1G03430	203	7.6653359171851765
260	AT1G03440	357	8.479780264029099
261	AT1G03445	1	0.0
262	AT1G03457	44	5.459431618637297
263	AT1G03470	364	8.507794640198696
264	AT1G03475	2092	11.030667136246942
265	AT1G03490	1	0.0
266	AT1G03495	90	6.491853096329675
267	AT1G03510	28	4.807354922057604
268	AT1G03520	778	9.603626344986193
269	AT1G03530	367	8.519636252843213
270	AT1G03540	38	5.247927513443585
271	AT1G03550	968	9.918863237274595
272	AT1G03560	301	8.233619676759702
273	AT1G03590	836	9.707359132080883
274	AT1G03600	3431	11.744413410557655
275	AT1G03610	1927	10.912140856295721
276	AT1G03620	68	6.087462841250339
277	AT1G03630	288	8.169925001442312
278	AT1G03650	79	6.303780748177103
279	AT1G03660	1	0.0
280	AT1G03670	8	3.0
281	AT1G03680	4487	12.131535468676345
282	AT1G03687	169	7.400879436282184
283	AT1G03700	1	0.0
284	AT1G03710	3	1.584962500721156
285	AT1G03720	1	0.0
286	AT1G03730	190	7.569855608330948
287	AT1G03740	4468	12.125413470483315
288	AT1G03750	294	8.199672344836364
289	AT1G03760	667	9.381542951184585
290	AT1G03770	109	6.768184324776926
291	AT1G03780	5	2.321928094887362
292	AT1G03790	6	2.584962500721156
293	AT1G03800	10	3.321928094887362
294	AT1G03810	1	0.0
295	AT1G03820	42	5.392317422778761
296	AT1G03830	108	6.754887502163468
297	AT1G03840	13	3.700439718141092
298	AT1G03850	59	5.882643049361842
299	AT1G03860	866	9.758223214726724
300	AT1G03870	404	8.658211482751796
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	3044	11.571752643503546
304	AT1G03905	44	5.459431618637297
305	AT1G03910	2109	11.042343379793692
306	AT1G03920	2	1.0
307	AT1G03930	739	9.52943055414615
308	AT1G03940	37	5.20945336562895
309	AT1G03950	411	8.682994583681683
310	AT1G03960	240	7.906890595608519
311	AT1G03970	1111	10.117643101389092
312	AT1G03980	1	0.0
313	AT1G03982	1	0.0
314	AT1G03990	276	8.108524456778168
315	AT1G04000	142	7.149747119504682
316	AT1G04010	266	8.055282435501189
317	AT1G04020	2	1.0
318	AT1G04030	42	5.392317422778761
319	AT1G04040	725	9.501837184902296
320	AT1G04050	38	5.247927513443585
321	AT1G04070	50	5.643856189774724
322	AT1G04080	2382	11.217957697864113
323	AT1G04090	3	1.584962500721156
324	AT1G04100	74	6.20945336562895
325	AT1G04105	5	2.321928094887362
326	AT1G04110	2	1.0
327	AT1G04120	961	9.90839262077375
328	AT1G04130	49	5.614709844115208
329	AT1G04140	3597	11.81257844413538
330	AT1G04150	1	0.0
331	AT1G04160	19	4.247927513443585
332	AT1G04170	1777	10.795227966028678
333	AT1G04180	56	5.807354922057604
334	AT1G04190	404	8.658211482751796
335	AT1G04200	262	8.03342300153745
336	AT1G04210	964	9.912889336229961
337	AT1G04220	4	2.0
338	AT1G04230	231	7.851749041416057
339	AT1G04240	268	8.066089190457772
340	AT1G04250	8	3.0
341	AT1G04260	221	7.787902559391432
342	AT1G04270	2401	11.229419688230417
343	AT1G04280	577	9.172427508645482
344	AT1G04290	126	6.977279923499917
345	AT1G04300	9403	13.198905402581904
346	AT1G04310	1300	10.344295907915816
347	AT1G04330	2	1.0
348	AT1G04340	167	7.383704292474052
349	AT1G04350	452	8.820178962415188
350	AT1G04360	29	4.857980995127572
351	AT1G04370	1	0.0
352	AT1G04380	1	0.0
353	AT1G04390	423	8.72451385311995
354	AT1G04400	5436	12.40832974076739
355	AT1G04410	13792	13.751544059089099
356	AT1G04420	1327	10.373952655370193
357	AT1G04430	2988	11.544964432789238
358	AT1G04440	2326	11.183635381473218
359	AT1G04445	2	1.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	915	9.837627933171404
364	AT1G04490	2	1.0
365	AT1G04500	28	4.807354922057604
366	AT1G04510	1629	10.669770888525518
367	AT1G04520	3	1.584962500721156
368	AT1G04530	480	8.906890595608518
369	AT1G04540	7	2.807354922057604
370	AT1G04550	218	7.768184324776926
371	AT1G04555	86	6.426264754702098
372	AT1G04560	1	0.0
373	AT1G04570	6	2.584962500721156
374	AT1G04580	1	0.0
375	AT1G04590	288	8.169925001442312
376	AT1G04600	5	2.321928094887362
377	AT1G04610	1	0.0
378	AT1G04620	2413	11.23661220021575
379	AT1G04625	7	2.807354922057604
380	AT1G04630	292	8.189824558880018
381	AT1G04635	13	3.700439718141092
382	AT1G04640	531	9.052568050804153
383	AT1G04645	1	0.0
384	AT1G04650	2	1.0
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	45	5.491853096329675
388	AT1G04690	861	9.749869427396844
389	AT1G04700	8	3.0
390	AT1G04710	153	7.257387842692652
391	AT1G04730	5	2.321928094887362
392	AT1G04750	1046	10.030667136246942
393	AT1G04760	1	0.0
394	AT1G04770	64	6.0
395	AT1G04778	3	1.584962500721156
396	AT1G04780	1718	10.746514321138463
397	AT1G04790	687	9.4241662888181
398	AT1G04800	51	5.672425341971495
399	AT1G04810	2517	11.29748950116098
400	AT1G04820	603	9.236014191900084
401	AT1G04830	950	9.89178370321831
402	AT1G04840	23	4.523561956057013
403	AT1G04850	2334	11.188588845707349
404	AT1G04860	1125	10.1357092861044
405	AT1G04870	648	9.339850002884624
406	AT1G04880	2	1.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	105	6.714245517666122
410	AT1G04910	746	9.543031820255237
411	AT1G04920	8	3.0
412	AT1G04930	113	6.820178962415188
413	AT1G04940	2	1.0
414	AT1G04945	105	6.714245517666122
415	AT1G04950	968	9.918863237274595
416	AT1G04960	562	9.134426320220927
417	AT1G04970	1073	10.067434360756522
418	AT1G04980	53	5.727920454563199
419	AT1G04985	1162	10.18239435340453
420	AT1G04990	396	8.62935662007961
421	AT1G05000	87	6.442943495848728
422	AT1G05005	1	0.0
423	AT1G05010	41763	15.349937729619779
424	AT1G05020	327	8.353146825498083
425	AT1G05030	568	9.149747119504681
426	AT1G05035	18	4.169925001442312
427	AT1G05040	1	0.0
428	AT1G05055	122	6.930737337562887
429	AT1G05060	502	8.971543553950772
430	AT1G05065	6	2.584962500721156
431	AT1G05070	543	9.084808387804362
432	AT1G05080	2	1.0
433	AT1G05085	1	0.0
434	AT1G05087	59	5.882643049361842
435	AT1G05090	31	4.954196310386875
436	AT1G05100	4	2.0
437	AT1G05120	711	9.473705749619416
438	AT1G05136	3	1.584962500721156
439	AT1G05140	607	9.245552706255681
440	AT1G05150	488	8.930737337562887
441	AT1G05160	762	9.573647187493322
442	AT1G05170	93	6.539158811108031
443	AT1G05180	607	9.245552706255681
444	AT1G05190	5493	12.423378576518493
445	AT1G05200	1494	10.544964432789238
446	AT1G05205	68	6.087462841250339
447	AT1G05210	2	1.0
448	AT1G05220	2	1.0
449	AT1G05230	329	8.361943773735241
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	1746	10.76983784362944
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	220	7.78135971352466
458	AT1G05310	89	6.475733430966398
459	AT1G05320	196	7.614709844115208
460	AT1G05330	1	0.0
461	AT1G05340	277	8.113742166049189
462	AT1G05350	298	8.219168520462162
463	AT1G05360	158	7.303780748177103
464	AT1G05370	25	4.643856189774724
465	AT1G05380	1703	10.733862719678543
466	AT1G05385	484	8.918863237274595
467	AT1G05400	16	4.0
468	AT1G05410	654	9.353146825498083
469	AT1G05420	1	0.0
470	AT1G05430	345	8.430452551665532
471	AT1G05440	2	1.0
472	AT1G05450	7	2.807354922057604
473	AT1G05460	63	5.977279923499917
474	AT1G05470	76	6.247927513443585
475	AT1G05490	1	0.0
476	AT1G05500	572	9.159871336778389
477	AT1G05510	1	0.0
478	AT1G05520	900	9.813781191217037
479	AT1G05530	2	1.0
480	AT1G05540	21	4.392317422778761
481	AT1G05550	3	1.584962500721156
482	AT1G05560	1470	10.521600439723727
483	AT1G05570	1831	10.838416075797337
484	AT1G05575	33	5.044394119358453
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	116	6.857980995127572
488	AT1G05600	299	8.224001674198105
489	AT1G05610	4	2.0
490	AT1G05615	1	0.0
491	AT1G05620	43	5.426264754702098
492	AT1G05630	104	6.700439718141092
493	AT1G05640	27	4.754887502163468
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	112	6.807354922057604
497	AT1G05675	73	6.189824558880018
498	AT1G05680	6	2.584962500721156
499	AT1G05690	84	6.392317422778761
500	AT1G05700	9	3.169925001442312
501	AT1G05710	73	6.189824558880018
502	AT1G05720	352	8.459431618637296
503	AT1G05730	7	2.807354922057604
504	AT1G05740	1	0.0
505	AT1G05750	169	7.400879436282184
506	AT1G05760	50	5.643856189774724
507	AT1G05770	5	2.321928094887362
508	AT1G05780	71	6.149747119504682
509	AT1G05783	15	3.9068905956085187
510	AT1G05785	88	6.459431618637297
511	AT1G05790	1732	10.758223214726724
512	AT1G05800	1	0.0
513	AT1G05805	2339	11.191676146352428
514	AT1G05810	459	8.842350343413807
515	AT1G05820	70	6.129283016944966
516	AT1G05830	1383	10.433585441150495
517	AT1G05835	6	2.584962500721156
518	AT1G05840	3252	11.667111542075027
519	AT1G05850	3337	11.704335971182319
520	AT1G05860	218	7.768184324776926
521	AT1G05870	62	5.954196310386875
522	AT1G05880	1	0.0
523	AT1G05890	5147	12.329516067206534
524	AT1G05894	17	4.087462841250339
525	AT1G05900	258	8.011227255423254
526	AT1G05910	256	8.0
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	815	9.67065624911844
530	AT1G05950	83	6.3750394313469245
531	AT1G05960	1829	10.836839359748716
532	AT1G05970	235	7.876516946564999
533	AT1G05990	1	0.0
534	AT1G06000	166	7.3750394313469245
535	AT1G06010	75	6.22881869049588
536	AT1G06020	8	3.0
537	AT1G06030	2	1.0
538	AT1G06040	830	9.696967526234287
539	AT1G06045	41	5.357552004618084
540	AT1G06050	130	7.022367813028454
541	AT1G06060	365	8.51175265376738
542	AT1G06070	290	8.179909090014934
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	1	0.0
546	AT1G06110	1560	10.60733031374961
547	AT1G06120	1	0.0
548	AT1G06130	779	9.605479518061669
549	AT1G06135	1	0.0
550	AT1G06137	1	0.0
551	AT1G06140	16	4.0
552	AT1G06143	38	5.247927513443585
553	AT1G06148	3	1.584962500721156
554	AT1G06150	1045	10.029287226968245
555	AT1G06160	345	8.430452551665532
556	AT1G06170	3	1.584962500721156
557	AT1G06180	163	7.348728154231077
558	AT1G06190	1162	10.18239435340453
559	AT1G06200	1590	10.634811050171718
560	AT1G06210	297	8.214319120800766
561	AT1G06220	1356	10.405141463136344
562	AT1G06225	1	0.0
563	AT1G06230	1779	10.79685079526716
564	AT1G06240	136	7.087462841250339
565	AT1G06250	73	6.189824558880018
566	AT1G06260	491	8.939579214314692
567	AT1G06270	23	4.523561956057013
568	AT1G06280	1	0.0
569	AT1G06290	898	9.810571634741146
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	94	6.554588851677638
577	AT1G06390	2157	11.074810461160453
578	AT1G06400	2314	11.17617314910749
579	AT1G06410	2006	10.970105890612182
580	AT1G06420	1	0.0
581	AT1G06430	3329	11.700873155140263
582	AT1G06440	16	4.0
583	AT1G06450	42	5.392317422778761
584	AT1G06460	2823	11.463013413449692
585	AT1G06470	191	7.577428828035749
586	AT1G06475	4	2.0
587	AT1G06490	20	4.321928094887363
588	AT1G06500	267	8.060695931687555
589	AT1G06510	478	8.900866807980748
590	AT1G06515	196	7.614709844115208
591	AT1G06520	70	6.129283016944966
592	AT1G06530	1687	10.720244258287567
593	AT1G06540	1	0.0
594	AT1G06550	219	7.774787059601174
595	AT1G06560	347	8.43879185257826
596	AT1G06570	19458	14.248075809176962
597	AT1G06580	86	6.426264754702098
598	AT1G06590	194	7.599912842187128
599	AT1G06620	57	5.832890014164741
600	AT1G06630	928	9.857980995127573
601	AT1G06640	1310	10.355351096424812
602	AT1G06645	602	9.233619676759702
603	AT1G06650	1242	10.278449458220482
604	AT1G06660	2	1.0
605	AT1G06670	1439	10.490850876740298
606	AT1G06680	37923	15.210785476536829
607	AT1G06690	848	9.727920454563199
608	AT1G06700	3639	11.829326335841666
609	AT1G06710	159	7.312882955284356
610	AT1G06720	1073	10.067434360756522
611	AT1G06730	216	7.754887502163468
612	AT1G06740	129	7.011227255423254
613	AT1G06750	3	1.584962500721156
614	AT1G06760	3580	11.805743872151618
615	AT1G06770	279	8.124121311829187
616	AT1G06780	222	7.794415866350106
617	AT1G06790	61	5.930737337562887
618	AT1G06800	364	8.507794640198696
619	AT1G06810	1	0.0
620	AT1G06820	712	9.475733430966399
621	AT1G06830	8	3.0
622	AT1G06840	996	9.960001932068081
623	AT1G06850	42	5.392317422778761
624	AT1G06870	175	7.451211111832329
625	AT1G06890	1473	10.524541715035848
626	AT1G06900	947	9.887220615468385
627	AT1G06910	78	6.285402218862249
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	3113	11.604089861469179
633	AT1G06960	150	7.22881869049588
634	AT1G06970	1	0.0
635	AT1G06980	14	3.807354922057604
636	AT1G06990	1	0.0
637	AT1G07000	1144	10.159871336778389
638	AT1G07010	376	8.554588851677638
639	AT1G07020	288	8.169925001442312
640	AT1G07025	1	0.0
641	AT1G07030	304	8.247927513443585
642	AT1G07040	9227	13.171645941347052
643	AT1G07050	332	8.375039431346925
644	AT1G07060	6	2.584962500721156
645	AT1G07070	111	6.794415866350106
646	AT1G07080	1518	10.567956075415466
647	AT1G07090	1467	10.51865315567339
648	AT1G07110	10404	13.34485068394299
649	AT1G07120	38	5.247927513443585
650	AT1G07130	494	8.948367231584678
651	AT1G07135	78	6.285402218862249
652	AT1G07140	1405	10.456354415108288
653	AT1G07150	179	7.483815777264256
654	AT1G07160	8	3.0
655	AT1G07170	605	9.240791332161956
656	AT1G07175	1	0.0
657	AT1G07180	72	6.169925001442312
658	AT1G07190	1	0.0
659	AT1G07200	1457	10.508785162064513
660	AT1G07210	238	7.894817763307944
661	AT1G07220	260	8.022367813028454
662	AT1G07230	1613	10.655530723155643
663	AT1G07240	2791	11.446566409066067
664	AT1G07250	1288	10.330916878114618
665	AT1G07260	14	3.807354922057604
666	AT1G07270	1	0.0
667	AT1G07280	2871	11.487337615207181
668	AT1G07290	35	5.129283016944966
669	AT1G07300	91	6.507794640198696
670	AT1G07310	1746	10.76983784362944
671	AT1G07320	5088	12.312882955284355
672	AT1G07330	2	1.0
673	AT1G07340	1	0.0
674	AT1G07350	536	9.066089190457772
675	AT1G07360	582	9.184875342908283
676	AT1G07370	1	0.0
677	AT1G07380	422	8.721099188707186
678	AT1G07390	253	7.98299357469431
679	AT1G07400	3	1.584962500721156
680	AT1G07410	8	3.0
681	AT1G07420	350	8.451211111832329
682	AT1G07430	37	5.20945336562895
683	AT1G07440	4176	12.027905996569885
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	495	8.951284714966972
687	AT1G07473	1	0.0
688	AT1G07476	1	0.0
689	AT1G07480	581	9.18239435340453
690	AT1G07485	2	1.0
691	AT1G07490	1	0.0
692	AT1G07500	1	0.0
693	AT1G07510	461	8.848622940429339
694	AT1G07520	335	8.388017285345136
695	AT1G07530	1630	10.67065624911844
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	414	8.693486957499324
700	AT1G07590	50	5.643856189774724
701	AT1G07600	3490	11.769011321097015
702	AT1G07610	11	3.4594316186372973
703	AT1G07615	315	8.29920801838728
704	AT1G07620	59	5.882643049361842
705	AT1G07630	863	9.753216749178955
706	AT1G07640	796	9.63662462054365
707	AT1G07645	1	0.0
708	AT1G07650	2096	11.03342300153745
709	AT1G07660	244	7.930737337562887
710	AT1G07670	959	9.905387005018131
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	386	8.59245703726808
714	AT1G07705	243	7.924812503605781
715	AT1G07710	8	3.0
716	AT1G07720	223	7.800899899920305
717	AT1G07725	790	9.625708843064466
718	AT1G07730	58	5.857980995127572
719	AT1G07740	82	6.357552004618084
720	AT1G07745	359	8.487840033823051
721	AT1G07747	1	0.0
722	AT1G07750	270	8.076815597050832
723	AT1G07770	1830	10.837627933171404
724	AT1G07780	101	6.658211482751795
725	AT1G07790	208	7.700439718141092
726	AT1G07795	1	0.0
727	AT1G07810	1946	10.926295994781112
728	AT1G07820	504	8.977279923499916
729	AT1G07830	433	8.758223214726724
730	AT1G07840	510	8.994353436858859
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	65	6.022367813028454
734	AT1G07880	12	3.584962500721156
735	AT1G07885	1	0.0
736	AT1G07890	3822	11.900112062977456
737	AT1G07900	9	3.169925001442312
738	AT1G07901	7	2.807354922057604
739	AT1G07902	36	5.169925001442312
740	AT1G07910	579	9.177419537989236
741	AT1G07920	2514	11.295768934420508
742	AT1G07930	4613	12.171489577065655
743	AT1G07940	1749	10.772314573921653
744	AT1G07950	183	7.515699838284043
745	AT1G07960	259	8.016808287686555
746	AT1G07970	379	8.566054038171092
747	AT1G07980	176	7.459431618637297
748	AT1G07985	15	3.9068905956085187
749	AT1G07990	1538	10.586839787961827
750	AT1G08000	98	6.614709844115208
751	AT1G08005	1	0.0
752	AT1G08010	231	7.851749041416057
753	AT1G08030	428	8.741466986401146
754	AT1G08035	2	1.0
755	AT1G08040	202	7.658211482751795
756	AT1G08050	54	5.754887502163468
757	AT1G08060	715	9.481799431665753
758	AT1G08065	1	0.0
759	AT1G08070	73	6.189824558880018
760	AT1G08080	11	3.4594316186372973
761	AT1G08090	3	1.584962500721156
762	AT1G08100	1	0.0
763	AT1G08110	3163	11.627077840517394
764	AT1G08120	1	0.0
765	AT1G08125	575	9.167418145831737
766	AT1G08130	135	7.076815597050831
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
