	Genes	Counts	log2_value
141	AT1G02350	57	5.832890014164741
142	AT1G02360	145	7.1799090900149345
143	AT1G02370	134	7.066089190457772
144	AT1G02380	24	4.584962500721156
145	AT1G02390	287	8.164906926675688
146	AT1G02400	71	6.149747119504682
147	AT1G02405	7	2.807354922057604
148	AT1G02410	419	8.710806433699352
149	AT1G02420	52	5.700439718141092
150	AT1G02430	20	4.321928094887363
151	AT1G02440	23	4.523561956057013
152	AT1G02450	155	7.2761244052742375
153	AT1G02460	28	4.807354922057604
154	AT1G02470	64	6.0
155	AT1G02475	1314	10.35974956032233
156	AT1G02490	1	0.0
157	AT1G02500	3082	11.589651146514786
158	AT1G02510	1	0.0
159	AT1G02520	17	4.087462841250339
160	AT1G02530	2	1.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	7628	12.897089128312755
164	AT1G02570	1	0.0
165	AT1G02575	1	0.0
166	AT1G02580	1	0.0
167	AT1G02590	1	0.0
168	AT1G02610	252	7.977279923499917
169	AT1G02620	7	2.807354922057604
170	AT1G02630	3	1.584962500721156
171	AT1G02640	84	6.392317422778761
172	AT1G02650	8	3.0
173	AT1G02660	245	7.936637939002571
174	AT1G02670	7	2.807354922057604
175	AT1G02680	107	6.7414669864011465
176	AT1G02690	27	4.754887502163468
177	AT1G02700	2	1.0
178	AT1G02705	1	0.0
179	AT1G02710	1	0.0
180	AT1G02720	42	5.392317422778761
181	AT1G02730	25	4.643856189774724
182	AT1G02740	194	7.599912842187128
183	AT1G02750	169	7.400879436282184
184	AT1G02770	32	5.0
185	AT1G02780	3375	11.720671786825555
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	1	0.0
190	AT1G02816	158	7.303780748177103
191	AT1G02820	89	6.475733430966398
192	AT1G02830	1	0.0
193	AT1G02840	693	9.436711542137214
194	AT1G02850	427	8.73809225962049
195	AT1G02860	156	7.285402218862249
196	AT1G02870	108	6.754887502163468
197	AT1G02880	385	8.588714635582264
198	AT1G02890	1699	10.73047013718422
199	AT1G02900	2	1.0
200	AT1G02910	765	9.579315937580015
201	AT1G02920	2377	11.214926187942435
202	AT1G02930	5192	12.342074667999139
203	AT1G02940	6	2.584962500721156
204	AT1G02950	19	4.247927513443585
205	AT1G02960	273	8.092757140919852
206	AT1G02965	1	0.0
207	AT1G02970	7	2.807354922057604
208	AT1G02980	1	0.0
209	AT1G02990	566	9.144658242831882
210	AT1G03000	536	9.066089190457772
211	AT1G03010	23	4.523561956057013
212	AT1G03020	8	3.0
213	AT1G03030	269	8.071462362556623
214	AT1G03040	418	8.707359132080883
215	AT1G03050	2	1.0
216	AT1G03055	163	7.348728154231077
217	AT1G03060	1323	10.369597346278677
218	AT1G03070	14	3.807354922057604
219	AT1G03080	1926	10.911391987843459
220	AT1G03090	263	8.038918989292302
221	AT1G03100	26	4.700439718141092
222	AT1G03103	1	0.0
223	AT1G03106	1	0.0
224	AT1G03110	42	5.392317422778761
225	AT1G03120	1	0.0
226	AT1G03130	16434	14.004396051426534
227	AT1G03140	783	9.612868497291041
228	AT1G03150	190	7.569855608330948
229	AT1G03160	1023	9.99859042974533
230	AT1G03165	5	2.321928094887362
231	AT1G03170	3	1.584962500721156
232	AT1G03180	19	4.247927513443585
233	AT1G03190	190	7.569855608330948
234	AT1G03200	38	5.247927513443585
235	AT1G03210	423	8.72451385311995
236	AT1G03220	586	9.194756854422248
237	AT1G03230	180	7.491853096329675
238	AT1G03240	1	0.0
239	AT1G03250	331	8.370687406807217
240	AT1G03260	88	6.459431618637297
241	AT1G03270	28	4.807354922057604
242	AT1G03280	521	9.025139562278508
243	AT1G03290	1893	10.886458695703706
244	AT1G03300	69	6.108524456778169
245	AT1G03310	1905	10.895575282380685
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	226	7.820178962415188
249	AT1G03340	96	6.584962500721156
250	AT1G03350	585	9.192292814470767
251	AT1G03360	63	5.977279923499917
252	AT1G03365	342	8.417852514885897
253	AT1G03370	1649	10.687375683437468
254	AT1G03380	1061	10.051208940914766
255	AT1G03390	3	1.584962500721156
256	AT1G03395	1	0.0
257	AT1G03400	1717	10.745674324002135
258	AT1G03410	208	7.700439718141092
259	AT1G03430	576	9.169925001442312
260	AT1G03440	174	7.442943495848728
261	AT1G03445	2	1.0
262	AT1G03457	37	5.20945336562895
263	AT1G03470	14	3.807354922057604
264	AT1G03475	1818	10.828136484194108
265	AT1G03490	1	0.0
266	AT1G03495	215	7.7481928495894605
267	AT1G03510	7	2.807354922057604
268	AT1G03520	143	7.159871336778389
269	AT1G03530	118	6.882643049361842
270	AT1G03540	14	3.807354922057604
271	AT1G03550	189	7.562242424221073
272	AT1G03560	127	6.9886846867721655
273	AT1G03590	275	8.103287808412022
274	AT1G03600	1951	10.929998062609027
275	AT1G03610	382	8.577428828035748
276	AT1G03620	12	3.584962500721156
277	AT1G03630	2503	11.289442575688332
278	AT1G03650	30	4.906890595608519
279	AT1G03660	11	3.4594316186372973
280	AT1G03670	2	1.0
281	AT1G03680	4780	12.222794902868111
282	AT1G03687	78	6.285402218862249
283	AT1G03700	1	0.0
284	AT1G03710	5	2.321928094887362
285	AT1G03720	1	0.0
286	AT1G03730	138	7.108524456778169
287	AT1G03740	2150	11.070120944476823
288	AT1G03750	179	7.483815777264256
289	AT1G03760	190	7.569855608330948
290	AT1G03770	62	5.954196310386875
291	AT1G03780	8	3.0
292	AT1G03790	1	0.0
293	AT1G03800	3	1.584962500721156
294	AT1G03810	1	0.0
295	AT1G03820	110	6.78135971352466
296	AT1G03830	52	5.700439718141092
297	AT1G03840	14	3.807354922057604
298	AT1G03850	50	5.643856189774724
299	AT1G03860	682	9.413627929024173
300	AT1G03870	274	8.098032082960527
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	823	9.684748620421626
304	AT1G03905	8	3.0
305	AT1G03910	582	9.184875342908283
306	AT1G03920	10	3.321928094887362
307	AT1G03930	471	8.879583249612784
308	AT1G03940	324	8.339850002884624
309	AT1G03950	273	8.092757140919852
310	AT1G03960	150	7.22881869049588
311	AT1G03970	483	8.915879378835774
312	AT1G03980	6	2.584962500721156
313	AT1G03982	1	0.0
314	AT1G03990	53	5.727920454563199
315	AT1G04000	105	6.714245517666122
316	AT1G04010	122	6.930737337562887
317	AT1G04020	18	4.169925001442312
318	AT1G04030	22	4.459431618637297
319	AT1G04040	445	8.79766152585376
320	AT1G04050	26	4.700439718141092
321	AT1G04070	43	5.426264754702098
322	AT1G04080	1340	10.388017285345136
323	AT1G04090	2	1.0
324	AT1G04100	43	5.426264754702098
325	AT1G04105	6	2.584962500721156
326	AT1G04110	1	0.0
327	AT1G04120	989	9.94982671075911
328	AT1G04130	149	7.219168520462161
329	AT1G04140	1457	10.508785162064513
330	AT1G04150	1	0.0
331	AT1G04160	120	6.906890595608519
332	AT1G04170	696	9.442943495848729
333	AT1G04180	62	5.954196310386875
334	AT1G04190	254	7.9886846867721655
335	AT1G04200	711	9.473705749619416
336	AT1G04210	678	9.405141463136344
337	AT1G04220	50	5.643856189774724
338	AT1G04230	135	7.076815597050831
339	AT1G04240	338	8.400879436282183
340	AT1G04250	330	8.366322214245816
341	AT1G04260	231	7.851749041416057
342	AT1G04270	1351	10.399811959325685
343	AT1G04280	244	7.930737337562887
344	AT1G04290	154	7.266786540694901
345	AT1G04300	1295	10.338736382573916
346	AT1G04310	23	4.523561956057013
347	AT1G04330	3	1.584962500721156
348	AT1G04340	149	7.219168520462161
349	AT1G04350	2042	10.995767150877802
350	AT1G04360	2	1.0
351	AT1G04370	2	1.0
352	AT1G04380	3	1.584962500721156
353	AT1G04390	323	8.335390354693924
354	AT1G04400	2101	11.036860446673046
355	AT1G04410	6703	12.710591218506757
356	AT1G04420	881	9.782998208920414
357	AT1G04430	1465	10.51668494930961
358	AT1G04440	1399	10.450180247164754
359	AT1G04445	2	1.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	485	8.92184093707449
364	AT1G04490	21	4.392317422778761
365	AT1G04500	10	3.321928094887362
366	AT1G04510	469	8.873444112515376
367	AT1G04520	7	2.807354922057604
368	AT1G04530	1636	10.67595703294175
369	AT1G04540	96	6.584962500721156
370	AT1G04550	264	8.044394119358454
371	AT1G04555	117	6.870364719583405
372	AT1G04560	1	0.0
373	AT1G04570	12	3.584962500721156
374	AT1G04580	1	0.0
375	AT1G04590	156	7.285402218862249
376	AT1G04600	142	7.149747119504682
377	AT1G04610	1	0.0
378	AT1G04620	156	7.285402218862249
379	AT1G04625	16	4.0
380	AT1G04630	169	7.400879436282184
381	AT1G04635	11	3.4594316186372973
382	AT1G04640	345	8.430452551665532
383	AT1G04645	3	1.584962500721156
384	AT1G04650	59	5.882643049361842
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	685	9.419960177847889
388	AT1G04690	1840	10.845490050944376
389	AT1G04700	10	3.321928094887362
390	AT1G04710	302	8.238404739325079
391	AT1G04730	22	4.459431618637297
392	AT1G04750	807	9.656424863277781
393	AT1G04760	1	0.0
394	AT1G04770	273	8.092757140919852
395	AT1G04778	2	1.0
396	AT1G04780	865	9.756556322524087
397	AT1G04790	327	8.353146825498083
398	AT1G04800	4	2.0
399	AT1G04810	713	9.477758266443889
400	AT1G04820	1231	10.265615046484458
401	AT1G04830	267	8.060695931687555
402	AT1G04840	14	3.807354922057604
403	AT1G04850	1176	10.199672344836364
404	AT1G04860	435	8.76487159073609
405	AT1G04870	266	8.055282435501189
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	90	6.491853096329675
410	AT1G04910	479	8.90388184573618
411	AT1G04920	3	1.584962500721156
412	AT1G04930	52	5.700439718141092
413	AT1G04940	10	3.321928094887362
414	AT1G04945	109	6.768184324776926
415	AT1G04950	340	8.409390936137703
416	AT1G04960	492	8.94251450533924
417	AT1G04970	697	9.445014845868423
418	AT1G04980	733	9.517669388133811
419	AT1G04985	494	8.948367231584678
420	AT1G04990	209	7.7073591320808825
421	AT1G05000	18	4.169925001442312
422	AT1G05005	1	0.0
423	AT1G05010	7600	12.89178370321831
424	AT1G05020	16	4.0
425	AT1G05030	328	8.357552004618084
426	AT1G05035	7	2.807354922057604
427	AT1G05040	1	0.0
428	AT1G05055	105	6.714245517666122
429	AT1G05060	409	8.67595703294175
430	AT1G05065	8	3.0
431	AT1G05070	309	8.271463027904375
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	24	4.584962500721156
435	AT1G05090	16	4.0
436	AT1G05100	2	1.0
437	AT1G05120	354	8.467605550082997
438	AT1G05136	1	0.0
439	AT1G05140	900	9.813781191217037
440	AT1G05150	366	8.515699838284043
441	AT1G05160	116	6.857980995127572
442	AT1G05170	314	8.294620748891628
443	AT1G05180	550	9.103287808412022
444	AT1G05190	2101	11.036860446673046
445	AT1G05200	1049	10.034798962577268
446	AT1G05205	81	6.339850002884624
447	AT1G05210	27	4.754887502163468
448	AT1G05220	9	3.169925001442312
449	AT1G05230	304	8.247927513443585
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	316	8.303780748177102
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	242	7.918863237274595
458	AT1G05310	16	4.0
459	AT1G05320	347	8.43879185257826
460	AT1G05330	3	1.584962500721156
461	AT1G05340	24	4.584962500721156
462	AT1G05350	334	8.383704292474052
463	AT1G05360	91	6.507794640198696
464	AT1G05370	4	2.0
465	AT1G05380	594	9.214319120800766
466	AT1G05385	202	7.658211482751795
467	AT1G05400	5	2.321928094887362
468	AT1G05410	149	7.219168520462161
469	AT1G05420	13	3.700439718141092
470	AT1G05430	369	8.527477006060396
471	AT1G05440	2	1.0
472	AT1G05450	1	0.0
473	AT1G05460	169	7.400879436282184
474	AT1G05470	34	5.087462841250339
475	AT1G05490	4	2.0
476	AT1G05500	540	9.076815597050832
477	AT1G05510	1	0.0
478	AT1G05520	590	9.204571144249204
479	AT1G05530	1	0.0
480	AT1G05540	26	4.700439718141092
481	AT1G05550	5	2.321928094887362
482	AT1G05560	244	7.930737337562887
483	AT1G05570	2879	11.491352073563435
484	AT1G05575	51	5.672425341971495
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	243	7.924812503605781
488	AT1G05600	90	6.491853096329675
489	AT1G05610	5	2.321928094887362
490	AT1G05615	1	0.0
491	AT1G05620	107	6.7414669864011465
492	AT1G05630	717	9.485829308701904
493	AT1G05640	63	5.977279923499917
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	72	6.169925001442312
497	AT1G05675	38	5.247927513443585
498	AT1G05680	1	0.0
499	AT1G05690	85	6.409390936137702
500	AT1G05700	1	0.0
501	AT1G05710	32	5.0
502	AT1G05720	305	8.252665432450248
503	AT1G05730	12	3.584962500721156
504	AT1G05740	1	0.0
505	AT1G05750	79	6.303780748177103
506	AT1G05760	12	3.584962500721156
507	AT1G05770	3	1.584962500721156
508	AT1G05780	32	5.0
509	AT1G05783	18	4.169925001442312
510	AT1G05785	90	6.491853096329675
511	AT1G05790	454	8.826548487290914
512	AT1G05800	2	1.0
513	AT1G05805	711	9.473705749619416
514	AT1G05810	72	6.169925001442312
515	AT1G05820	30	4.906890595608519
516	AT1G05830	447	8.804131021183318
517	AT1G05835	3	1.584962500721156
518	AT1G05840	715	9.481799431665753
519	AT1G05850	6607	12.689779629377275
520	AT1G05860	85	6.409390936137702
521	AT1G05870	171	7.417852514885898
522	AT1G05880	9	3.169925001442312
523	AT1G05890	779	9.605479518061669
524	AT1G05894	4	2.0
525	AT1G05900	366	8.515699838284043
526	AT1G05910	501	8.968666793195208
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	834	9.703903573444663
530	AT1G05950	58	5.857980995127572
531	AT1G05960	858	9.744833837499545
532	AT1G05970	50	5.643856189774724
533	AT1G05990	2	1.0
534	AT1G06000	345	8.430452551665532
535	AT1G06010	45	5.491853096329675
536	AT1G06020	9	3.169925001442312
537	AT1G06030	1	0.0
538	AT1G06040	3266	11.673309075561695
539	AT1G06045	221	7.787902559391432
540	AT1G06050	142	7.149747119504682
541	AT1G06060	246	7.94251450533924
542	AT1G06070	178	7.475733430966398
543	AT1G06080	1	0.0
544	AT1G06090	3	1.584962500721156
545	AT1G06100	1	0.0
546	AT1G06110	452	8.820178962415188
547	AT1G06120	1	0.0
548	AT1G06130	651	9.346513733165635
549	AT1G06135	1	0.0
550	AT1G06137	1	0.0
551	AT1G06140	16	4.0
552	AT1G06143	43	5.426264754702098
553	AT1G06148	1	0.0
554	AT1G06150	242	7.918863237274595
555	AT1G06160	69	6.108524456778169
556	AT1G06170	1	0.0
557	AT1G06180	20	4.321928094887363
558	AT1G06190	658	9.361943773735241
559	AT1G06200	553	9.111135670234708
560	AT1G06210	384	8.584962500721156
561	AT1G06220	700	9.451211111832329
562	AT1G06225	1	0.0
563	AT1G06230	733	9.517669388133811
564	AT1G06240	183	7.515699838284043
565	AT1G06250	21	4.392317422778761
566	AT1G06260	39	5.285402218862249
567	AT1G06270	20	4.321928094887363
568	AT1G06280	1	0.0
569	AT1G06290	1167	10.188588845707349
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	72	6.169925001442312
577	AT1G06390	455	8.829722735086058
578	AT1G06400	693	9.436711542137214
579	AT1G06410	1961	10.93737382019215
580	AT1G06420	1	0.0
581	AT1G06430	5491	12.422853195944263
582	AT1G06440	10	3.321928094887362
583	AT1G06450	20	4.321928094887363
584	AT1G06460	2631	11.36139553316589
585	AT1G06470	252	7.977279923499917
586	AT1G06475	2	1.0
587	AT1G06490	19	4.247927513443585
588	AT1G06500	113	6.820178962415188
589	AT1G06510	329	8.361943773735241
590	AT1G06515	70	6.129283016944966
591	AT1G06520	23	4.523561956057013
592	AT1G06530	444	8.794415866350105
593	AT1G06540	2	1.0
594	AT1G06550	316	8.303780748177102
595	AT1G06560	173	7.434628227636725
596	AT1G06570	1019	9.992938336165814
597	AT1G06580	40	5.321928094887363
598	AT1G06590	88	6.459431618637297
599	AT1G06620	229	7.839203788096944
600	AT1G06630	232	7.857980995127572
601	AT1G06640	1239	10.274960472140602
602	AT1G06645	282	8.139551352398794
603	AT1G06650	1790	10.805743872151618
604	AT1G06660	5	2.321928094887362
605	AT1G06670	478	8.900866807980748
606	AT1G06680	42735	15.383130501932369
607	AT1G06690	1107	10.112439506781552
608	AT1G06700	673	9.394462694610317
609	AT1G06710	102	6.672425341971495
610	AT1G06720	370	8.531381460516313
611	AT1G06730	93	6.539158811108031
612	AT1G06740	69	6.108524456778169
613	AT1G06750	1	0.0
614	AT1G06760	701	9.453270634010623
615	AT1G06770	127	6.9886846867721655
616	AT1G06780	242	7.918863237274595
617	AT1G06790	82	6.357552004618084
618	AT1G06800	146	7.189824558880018
619	AT1G06810	2	1.0
620	AT1G06820	537	9.068778277985412
621	AT1G06830	32	5.0
622	AT1G06840	257	8.005624549193879
623	AT1G06850	72	6.169925001442312
624	AT1G06870	204	7.672425341971495
625	AT1G06890	569	9.152284842306582
626	AT1G06900	352	8.459431618637296
627	AT1G06910	67	6.066089190457772
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	1021	9.995767150877802
633	AT1G06960	111	6.794415866350106
634	AT1G06970	1	0.0
635	AT1G06980	16	4.0
636	AT1G06990	1	0.0
637	AT1G07000	1565	10.61194694181998
638	AT1G07010	1128	10.139551352398794
639	AT1G07020	185	7.531381460516312
640	AT1G07025	1	0.0
641	AT1G07030	180	7.491853096329675
642	AT1G07040	627	9.29232163280204
643	AT1G07050	8	3.0
644	AT1G07060	2	1.0
645	AT1G07070	35	5.129283016944966
646	AT1G07080	1819	10.828929827651486
647	AT1G07090	396	8.62935662007961
648	AT1G07110	1669	10.704768239362599
649	AT1G07120	24	4.584962500721156
650	AT1G07130	58	5.857980995127572
651	AT1G07135	73	6.189824558880018
652	AT1G07140	1014	9.985841937003341
653	AT1G07150	15	3.9068905956085187
654	AT1G07160	4	2.0
655	AT1G07170	116	6.857980995127572
656	AT1G07175	1	0.0
657	AT1G07180	1582	10.627533884472792
658	AT1G07190	1	0.0
659	AT1G07200	358	8.483815777264256
660	AT1G07210	333	8.379378367071261
661	AT1G07220	364	8.507794640198696
662	AT1G07230	959	9.905387005018131
663	AT1G07240	605	9.240791332161956
664	AT1G07250	809	9.659995892429977
665	AT1G07260	29	4.857980995127572
666	AT1G07270	5	2.321928094887362
667	AT1G07280	5777	12.496104779340126
668	AT1G07290	22	4.459431618637297
669	AT1G07300	115	6.845490050944375
670	AT1G07310	674	9.396604781181859
671	AT1G07320	1164	10.184875342908283
672	AT1G07330	5	2.321928094887362
673	AT1G07340	1	0.0
674	AT1G07350	582	9.184875342908283
675	AT1G07360	414	8.693486957499324
676	AT1G07370	32	5.0
677	AT1G07380	272	8.087462841250339
678	AT1G07390	94	6.554588851677638
679	AT1G07400	42	5.392317422778761
680	AT1G07410	13	3.700439718141092
681	AT1G07420	224	7.807354922057604
682	AT1G07430	58	5.857980995127572
683	AT1G07440	955	9.899356922923111
684	AT1G07450	8	3.0
685	AT1G07460	1	0.0
686	AT1G07470	189	7.562242424221073
687	AT1G07473	2	1.0
688	AT1G07476	1	0.0
689	AT1G07480	154	7.266786540694901
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	8	3.0
693	AT1G07510	567	9.147204924942228
694	AT1G07520	151	7.2384047393250786
695	AT1G07530	541	9.079484783826816
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	138	7.108524456778169
700	AT1G07590	55	5.78135971352466
701	AT1G07600	6317	12.625023856880407
702	AT1G07610	136	7.087462841250339
703	AT1G07615	105	6.714245517666122
704	AT1G07620	846	9.72451385311995
705	AT1G07630	846	9.72451385311995
706	AT1G07640	380	8.569855608330947
707	AT1G07645	1	0.0
708	AT1G07650	1935	10.918117851031772
709	AT1G07660	107	6.7414669864011465
710	AT1G07670	1082	10.079484783826816
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	1536	10.584962500721156
714	AT1G07705	360	8.491853096329674
715	AT1G07710	11	3.4594316186372973
716	AT1G07720	1273	10.314016703901357
717	AT1G07725	208	7.700439718141092
718	AT1G07730	19	4.247927513443585
719	AT1G07740	27	4.754887502163468
720	AT1G07745	68	6.087462841250339
721	AT1G07747	1	0.0
722	AT1G07750	508	8.988684686772165
723	AT1G07770	652	9.348728154231077
724	AT1G07780	26	4.700439718141092
725	AT1G07790	128	7.0
726	AT1G07795	1	0.0
727	AT1G07810	616	9.266786540694902
728	AT1G07820	139	7.118941072723508
729	AT1G07830	83	6.3750394313469245
730	AT1G07840	139	7.118941072723508
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	191	7.577428828035749
734	AT1G07880	37	5.20945336562895
735	AT1G07885	2	1.0
736	AT1G07890	10565	13.367005146822303
737	AT1G07900	29	4.857980995127572
738	AT1G07901	5	2.321928094887362
739	AT1G07902	17	4.087462841250339
740	AT1G07910	369	8.527477006060396
741	AT1G07920	1292	10.335390354693924
742	AT1G07930	2386	11.220378327695228
743	AT1G07940	1008	9.977279923499916
744	AT1G07950	124	6.954196310386875
745	AT1G07960	170	7.409390936137702
746	AT1G07970	120	6.906890595608519
747	AT1G07980	144	7.169925001442312
748	AT1G07985	1	0.0
749	AT1G07990	1174	10.197216693110052
750	AT1G08000	79	6.303780748177103
751	AT1G08005	1	0.0
752	AT1G08010	74	6.20945336562895
753	AT1G08030	239	7.900866807980749
754	AT1G08035	1	0.0
755	AT1G08040	299	8.224001674198105
756	AT1G08050	490	8.936637939002571
757	AT1G08060	520	9.022367813028454
758	AT1G08065	1	0.0
759	AT1G08070	13	3.700439718141092
760	AT1G08080	5	2.321928094887362
761	AT1G08090	5	2.321928094887362
762	AT1G08100	1	0.0
763	AT1G08110	1144	10.159871336778389
764	AT1G08120	1	0.0
765	AT1G08125	236	7.882643049361842
766	AT1G08130	232	7.857980995127572
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
