	Genes	Counts	log2_value
529	AT1G05940	458	8.839203788096944
530	AT1G05950	27	4.754887502163468
531	AT1G05960	526	9.038918989292302
532	AT1G05970	39	5.285402218862249
533	AT1G05990	1	0.0
534	AT1G06000	348	8.442943495848729
535	AT1G06010	28	4.807354922057604
536	AT1G06020	8	3.0
537	AT1G06030	2	1.0
538	AT1G06040	2350	11.198445041452363
539	AT1G06045	116	6.857980995127572
540	AT1G06050	90	6.491853096329675
541	AT1G06060	174	7.442943495848728
542	AT1G06070	152	7.247927513443585
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	1	0.0
546	AT1G06110	343	8.422064766172813
547	AT1G06120	1	0.0
548	AT1G06130	365	8.51175265376738
549	AT1G06135	1	0.0
550	AT1G06137	1	0.0
551	AT1G06140	12	3.584962500721156
552	AT1G06143	32	5.0
553	AT1G06148	1	0.0
554	AT1G06150	154	7.266786540694901
555	AT1G06160	24	4.584962500721156
556	AT1G06170	3	1.584962500721156
557	AT1G06180	7	2.807354922057604
558	AT1G06190	504	8.977279923499916
559	AT1G06200	354	8.467605550082997
560	AT1G06210	270	8.076815597050832
561	AT1G06220	405	8.661778097771988
562	AT1G06225	1	0.0
563	AT1G06230	442	8.787902559391432
564	AT1G06240	154	7.266786540694901
565	AT1G06250	16	4.0
566	AT1G06260	39	5.285402218862249
567	AT1G06270	26	4.700439718141092
568	AT1G06280	1	0.0
569	AT1G06290	687	9.4241662888181
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	8	3.0
576	AT1G06380	47	5.554588851677638
577	AT1G06390	299	8.224001674198105
578	AT1G06400	448	8.807354922057604
579	AT1G06410	1201	10.230020435705635
580	AT1G06420	1	0.0
581	AT1G06430	3292	11.684748620421626
582	AT1G06440	7	2.807354922057604
583	AT1G06450	14	3.807354922057604
584	AT1G06460	1854	10.85642552862553
585	AT1G06470	164	7.357552004618084
586	AT1G06475	3	1.584962500721156
587	AT1G06490	17	4.087462841250339
588	AT1G06500	80	6.321928094887363
589	AT1G06510	195	7.60733031374961
590	AT1G06515	34	5.087462841250339
591	AT1G06520	10	3.321928094887362
592	AT1G06530	278	8.118941072723507
593	AT1G06540	2	1.0
594	AT1G06550	151	7.2384047393250786
595	AT1G06560	93	6.539158811108031
596	AT1G06570	714	9.479780264029099
597	AT1G06580	25	4.643856189774724
598	AT1G06590	66	6.044394119358453
599	AT1G06620	149	7.219168520462161
600	AT1G06630	161	7.330916878114617
601	AT1G06640	880	9.78135971352466
602	AT1G06645	217	7.7615512324444795
603	AT1G06650	1076	10.071462362556623
604	AT1G06660	1	0.0
605	AT1G06670	299	8.224001674198105
606	AT1G06680	38167	15.220038171939542
607	AT1G06690	882	9.784634845557521
608	AT1G06700	466	8.86418614465428
609	AT1G06710	57	5.832890014164741
610	AT1G06720	235	7.876516946564999
611	AT1G06730	59	5.882643049361842
612	AT1G06740	42	5.392317422778761
613	AT1G06750	1	0.0
614	AT1G06760	421	8.717676423066395
615	AT1G06770	66	6.044394119358453
616	AT1G06780	125	6.965784284662087
617	AT1G06790	49	5.614709844115208
618	AT1G06800	113	6.820178962415188
619	AT1G06810	3	1.584962500721156
620	AT1G06820	359	8.487840033823051
621	AT1G06830	6	2.584962500721156
622	AT1G06840	153	7.257387842692652
623	AT1G06850	53	5.727920454563199
624	AT1G06870	141	7.139551352398794
625	AT1G06890	365	8.51175265376738
626	AT1G06900	247	7.948367231584678
627	AT1G06910	40	5.321928094887363
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	589	9.20212382383046
633	AT1G06960	75	6.22881869049588
634	AT1G06970	1	0.0
635	AT1G06980	6	2.584962500721156
636	AT1G06990	1	0.0
637	AT1G07000	714	9.479780264029099
638	AT1G07010	824	9.686500527183219
639	AT1G07020	104	6.700439718141092
640	AT1G07025	1	0.0
641	AT1G07030	101	6.658211482751795
642	AT1G07040	337	8.396604781181859
643	AT1G07050	4	2.0
644	AT1G07060	2	1.0
645	AT1G07070	31	4.954196310386875
646	AT1G07080	1080	10.076815597050832
647	AT1G07090	210	7.714245517666122
648	AT1G07110	1209	10.239598529249124
649	AT1G07120	5	2.321928094887362
650	AT1G07130	28	4.807354922057604
651	AT1G07135	99	6.6293566200796095
652	AT1G07140	546	9.092757140919852
653	AT1G07150	14	3.807354922057604
654	AT1G07160	1	0.0
655	AT1G07170	78	6.285402218862249
656	AT1G07175	1	0.0
657	AT1G07180	1295	10.338736382573916
658	AT1G07190	1	0.0
659	AT1G07200	192	7.584962500721156
660	AT1G07210	176	7.459431618637297
661	AT1G07220	171	7.417852514885898
662	AT1G07230	506	8.98299357469431
663	AT1G07240	388	8.599912842187127
664	AT1G07250	637	9.3151495622563
665	AT1G07260	17	4.087462841250339
666	AT1G07270	5	2.321928094887362
667	AT1G07280	3461	11.756973226165448
668	AT1G07290	8	3.0
669	AT1G07300	41	5.357552004618084
670	AT1G07310	384	8.584962500721156
671	AT1G07320	1004	9.971543553950772
672	AT1G07330	2	1.0
673	AT1G07340	1	0.0
674	AT1G07350	619	9.273795599214264
675	AT1G07360	278	8.118941072723507
676	AT1G07370	11	3.4594316186372973
677	AT1G07380	129	7.011227255423254
678	AT1G07390	39	5.285402218862249
679	AT1G07400	12	3.584962500721156
680	AT1G07410	14	3.807354922057604
681	AT1G07420	133	7.05528243550119
682	AT1G07430	78	6.285402218862249
683	AT1G07440	834	9.703903573444663
684	AT1G07450	19	4.247927513443585
685	AT1G07460	1	0.0
686	AT1G07470	115	6.845490050944375
687	AT1G07473	2	1.0
688	AT1G07476	1	0.0
689	AT1G07480	99	6.6293566200796095
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	13	3.700439718141092
693	AT1G07510	356	8.475733430966399
694	AT1G07520	118	6.882643049361842
695	AT1G07530	354	8.467605550082997
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	72	6.169925001442312
700	AT1G07590	16	4.0
701	AT1G07600	3397	11.7300455028792
702	AT1G07610	65	6.022367813028454
703	AT1G07615	72	6.169925001442312
704	AT1G07620	286	8.159871336778389
705	AT1G07630	464	8.857980995127573
706	AT1G07640	139	7.118941072723508
707	AT1G07645	1	0.0
708	AT1G07650	937	9.871905237659186
709	AT1G07660	73	6.189824558880018
710	AT1G07670	641	9.324180546618742
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	945	9.884170519108435
714	AT1G07705	208	7.700439718141092
715	AT1G07710	5	2.321928094887362
716	AT1G07720	1018	9.991521846075695
717	AT1G07725	142	7.149747119504682
718	AT1G07730	12	3.584962500721156
719	AT1G07740	18	4.169925001442312
720	AT1G07745	53	5.727920454563199
721	AT1G07747	1	0.0
722	AT1G07750	245	7.936637939002571
723	AT1G07770	413	8.689997971419446
724	AT1G07780	18	4.169925001442312
725	AT1G07790	81	6.339850002884624
726	AT1G07795	1	0.0
727	AT1G07810	351	8.45532722030456
728	AT1G07820	86	6.426264754702098
729	AT1G07830	56	5.807354922057604
730	AT1G07840	94	6.554588851677638
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	106	6.727920454563199
734	AT1G07880	13	3.700439718141092
735	AT1G07885	2	1.0
736	AT1G07890	6148	12.585901449690772
737	AT1G07900	44	5.459431618637297
738	AT1G07901	6	2.584962500721156
739	AT1G07902	7	2.807354922057604
740	AT1G07910	218	7.768184324776926
741	AT1G07920	736	9.523561956057012
742	AT1G07930	1340	10.388017285345136
743	AT1G07940	548	9.098032082960527
744	AT1G07950	91	6.507794640198696
745	AT1G07960	117	6.870364719583405
746	AT1G07970	76	6.247927513443585
747	AT1G07980	70	6.129283016944966
748	AT1G07985	1	0.0
749	AT1G07990	720	9.491853096329674
750	AT1G08000	57	5.832890014164741
751	AT1G08005	1	0.0
752	AT1G08010	65	6.022367813028454
753	AT1G08030	160	7.321928094887363
754	AT1G08035	1	0.0
755	AT1G08040	190	7.569855608330948
756	AT1G08050	211	7.721099188707186
757	AT1G08060	315	8.29920801838728
758	AT1G08065	1	0.0
759	AT1G08070	9	3.169925001442312
760	AT1G08080	4	2.0
761	AT1G08090	3	1.584962500721156
762	AT1G08100	1	0.0
763	AT1G08110	750	9.550746785383243
764	AT1G08120	1	0.0
765	AT1G08125	143	7.159871336778389
766	AT1G08130	144	7.169925001442312
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
770	AT1G08160	12	3.584962500721156
771	AT1G08165	4	2.0
772	AT1G08170	2	1.0
773	AT1G08180	26	4.700439718141092
774	AT1G08190	866	9.758223214726724
